Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	18	2.553191489361702	7.243468062146275E-4	P49757, Q99985, O75326, P39060, P98066, O00592, P17948, P46531, P55290, P14210, O43293, Q8NFY4, P13726, P00749, P12643, P01137, Q12946, P01112	644	184	16792	2.5507696462327845	0.8902262303669076	0.14598758506571996	1.2986327566361866
UP_KEYWORDS	Alternative splicing	405	57.446808510638306	7.367584956974693E-4	Q8N1W1, Q9H2J7, Q8N4A0, P16278, G8JLL2, Q5JTV8, Q6DN12, Q9NP80, P04732, Q13472, Q9H0P0, Q96P16, Q6MZQ0, Q13336, Q24JP5, Q16828, P41134, Q01432, Q8NBU5, Q96SB4, Q96K49, O75953, P40337, O15226, Q07820, Q9UKF7, Q8TC44, O75897, Q9H3K6, Q86YB8, Q16831, Q6ZUK4, A0A0J9YXT0, P12757, Q99538, Q92804, Q9UBW7, Q9BRX8, O95755, P40616, P53814, O75787, Q86UA6, P22304, Q5T0S4, P22692, E5RFJ9, P14927, P14921, Q9UGH3, B2WTI3, Q16719, Q16718, Q96AQ6, P01112, P51965, Q9NTN3, Q8NB16, P61204, Q9H6F5, P60604, O95425, Q9Y6E0, Q8TBM8, Q9C004, O95835, Q658P3, Q96B97, O15264, Q04864, O75460, Q9HBD1, O95749, O75326, P19440, A0A0U1RQK7, Q9Y5B8, Q969R2, P00749, Q9HAR2, P13611, Q8WVF1, Q96TA2, Q9UQB8, Q7Z5Q1, P00750, P14210, P13726, Q9Y3C4, Q53GG5, O00592, P24557, O15446, Q16270, Q9H1A3, E7EVY3, Q14997, Q9Y2D8, Q6UXB0, Q9HCG7, Q99715, Q3T8J9, P02462, Q5T9L3, Q7Z4N8, P12111, Q9NV23, Q9H1B5, Q6ULP2, A0A087WV88, Q9BZQ6, P17844, Q9UQ03, P50479, O15021, Q99729, Q5TCZ1, Q16637, Q9H939, M0QZM1, P61960, O15119, O15118, O60488, Q9HBH0, Q96DC9, Q92889, Q9C0H5, O15155, Q14978, Q8WWN8, O95819, O43432, Q9H078, O00754, Q8NEZ5, Q96S90, Q96RV3, Q12849, P50452, Q9BXI6, P04062, Q6FI81, Q96SZ6, O75608, Q9HCJ1, Q92611, P07093, Q13126, Q92963, Q8IXL6, Q9Y6M7, O00534, Q16769, Q9H706, Q92626, A5PLL7, Q8NFW8, Q5UCC4, Q86UU1, Q16775, F5H7V9, P31483, Q68CR1, Q86TU7, Q9H013, Q0VDD8, Q5TFE4, Q9NVU0, Q8N4C8, P17948, P06744, Q7Z2K8, Q12766, Q96G01, P04637, Q13393, Q8N9F7, Q8NEY1, Q8NFY4, P61923, Q9P287, Q53EP0, P21589, Q92844, Q68D10, Q9HBI1, Q7Z417, Q8NBJ7, Q00653, C9J4I9, P29372, P58397, Q9UNL2, Q9UPY8, Q96EB6, Q9NZI8, Q9Y3L3, P03372, P48307, Q3B7T1, Q6IN84, Q7KZI7, Q7Z4Q2, Q7Z589, Q99985, P78417, O60711, Q9NXS2, Q14D04, O43182, Q9P107, O14981, Q15070, O76054, Q96JC9, O43293, P55210, P55211, Q02388, P10619, P78539, Q86V40, Q86V48, Q9UKU7, G5E9Z6, Q13951, P46087, Q8N4V1, Q15063, P41229, P41221, Q70UQ0, Q709F0, Q5VXT5, Q9Y575, Q6NTF9, Q9HD26, Q9NYI0, Q9ULJ3, P35613, Q9BV29, P78556, Q7L2E3, Q92685, P24941, Q9HD23, P20810, Q5VYS8, Q9Y5U2, Q8N1I0, Q96PD2, Q96SQ9, D6RBR6, P49748, P37840, P09086, P15309, P28290, P30154, P49366, Q8IU60, Q9NW08, H3BUL5, Q9H5V8, P05023, P05026, P49757, Q9NX14, Q05209, P52926, P28289, Q8N2K1, P05106, P24821, P52823, O43734, Q14C86, Q8N6Y2, Q8IY33, Q9UM00, Q96QE5, P39060, O60563, Q9NWM0, Q9NY27, O00327, Q9Y535, Q9BQK8, Q9NQ29, Q9UHN6, P19971, P30281, O43768, P56181, Q9NR30, P12110, Q9Y426, A0A1B0GUL3, P17096, Q9HC21, Q9UMS0, Q6ZS30, Q8N4X5, O76021, O43852, C9J3Q3, O43493, Q96CM3, Q9HC96, Q96LT4, O75144, P18564, Q92466, O94851, O43903, P25774, Q6W2J9, O75822, Q969M3, Q5VUJ6, Q70EL2, Q9H237, P55290, Q71RC2, Q96AD5, Q6S5L8, Q9UET6, O14645, O00469, Q9H0F7, Q9Y243, P55285, P30046, P09104, O94766, O00165, Q96HD1, Q9GZS1, Q13506, O15539, P32004, Q96LT7, O14523, Q8N8Z6, P53365, P32189, Q9UER7, A4D1E9, Q3KRA9, C9JRZ8, Q92598, O60658, P20809, Q8N543, Q9GZT3, Q17RY0, O95168, Q8TCU6, Q5TDH0, Q6ZSY5, O75911, Q9Y282, Q9NPH3, Q9Y394, P09455, P15018, Q96GC9, P13693, Q9ULX9, O95299, Q8NHQ9, Q8NHQ8, Q8TDX6, A0A1B0GTB0, O95150, Q9Y4X0, Q8TCT9, P60484, Q8NI22, P24462, Q96RQ9, Q9BQC3, Q9H0B6, O95677, O14682, O95084, Q9BY76, Q9NYV6, Q7KYR7, Q8NHP6, Q8TDW5, P27701, Q86SQ9, O95793, Q9BW60, Q8TEV9, P54709, P43307, P35556, Q9NYU1, P15531, O43172, O60763, O43166, Q9UNW1, Q96JP5, Q7LG56, Q9NXJ5, O94921, Q8IW35	705	10587	20581	1.11675901195565	0.25532843804724603	0.013311158510576071	1.0227478365068654
GAD_DISEASE_CLASS	OTHER	90	12.76595744680851	7.513025460641188E-4	Q8N1W1, P24385, Q7Z589, P20908, P37840, P78417, Q99988, P07686, Q9HC96, Q9UGC6, O76054, Q8TCU6, Q9UQQ2, P15153, P05120, O00300, Q9H015, P38936, P05023, P55211, P35869, P05362, P35354, P40337, P19440, P30533, P06744, Q9Y240, P05106, O15021, G5E9Z6, P04637, P56199, P13498, Q16637, P15121, P24593, O15118, O76003, P60484, O60603, P00749, Q9HAR2, P01137, P01034, Q03393, P01584, P24462, Q8IUS5, P37059, P05997, Q92889, P39060, P51946, O95677, P54132, P05231, Q9Y4C5, Q13315, O00327, P43490, O95477, P00750, P17301, Q00653, P14210, P17302, P18065, P19971, P30281, Q9BUD6, Q7Z6M2, O15539, P04062, P14921, P32004, Q96LT7, Q13478, P35555, Q15582, Q9UGH3, P03372, P12109, Q9UNN8, P01583, P03891, P10145, P03956, Q13126, P01112	523	1595	12971	1.3994377745943645	0.01343742920907276	0.0019307805654193988	0.5524787715256441
KEGG_PATHWAY	hsa04668:TNF signaling pathway	14	1.9858156028368796	7.630406089145817E-4	P17275, P09341, Q8NB16, P05362, P35354, P78556, Q13478, P15018, P05231, Q9Y243, P17676, P55210, O15264, P01584	303	107	6879	2.9704820949384656	0.17372940986374263	0.015776966296130124	0.9867406803055867
GOTERM_BP_DIRECT	GO:0046697~decidualization	6	0.851063829787234	7.783525257791102E-4	P17275, P35613, P35354, P52823, P07858, P15018	644	20	16792	7.822360248447205	0.9069037078958496	0.14638476239815212	1.3948151222177185
GAD_DISEASE	kidney failure, chronic	18	2.553191489361702	7.929841851354165E-4	P24385, P05362, P35354, P54132, P05231, P35555, Q9HC96, P03372, P43490, O95477, P00750, P17301, P13498, P13726, P03891, P01137, P03956, P01584	523	177	12971	2.522150565511877	0.8989998650751535	0.0652072152935742	1.4124588298874419
BIOGRID_INTERACTION	4728:NDUFS8~NADH:ubiquinone oxidoreductase core subunit S8	8	1.1347517730496455	8.259346311813704E-4	P08574, Q9P032, P55040, P51970, Q9Y3E0, Q9C002, O75380, O43920	669	38	16152	5.08284163323106	0.999999802620778	0.642710629862058	1.7745794681640614
KEGG_PATHWAY	hsa00511:Other glycan degradation	6	0.851063829787234	8.426963168375261E-4	P16278, O00754, Q99519, P04062, Q9HCG7, P07686	303	18	6879	7.567656765676568	0.19003390988325908	0.016081814772284986	1.0892292407342907
INTERPRO	IPR002035:von Willebrand factor, type A	12	1.702127659574468	8.488337843131521E-4	Q15437, Q02388, P18084, P12110, P12111, P18564, P12109, P17301, P56199, O00534, Q99715, P05106	682	97	18559	3.366508449980349	0.6667483459458414	0.42272047147490266	1.3761898379527349
INTACT	3615:inosine monophosphate dehydrogenase 2(IMPDH2)	8	1.1347517730496455	8.621962069699768E-4	P48681, P03372, Q8N4V1, Q9UBN6, P40337, Q9UET6, Q8N2W9, P24941	603	37	14039	5.0339294518399	0.9886881441097796	0.24430618718202513	1.6346537562167973
GAD_DISEASE	lung cancer 	37	5.24822695035461	9.240287270470336E-4	P24462, P37059, P24385, Q92889, P51946, P39060, P54132, Q99988, P05231, Q13315, Q9UGC6, O95477, O76054, P05120, P18065, P38936, P30281, P55210, P55211, O15539, P35869, P05362, P35354, P05106, Q9UGH3, P04637, P03372, P01583, P24593, P07093, P00749, P60484, O60603, P10145, P01137, P03956, P01584	523	516	12971	1.7783768360828256	0.9308638523922081	0.07349296918239334	1.6440530482998539
GAD_DISEASE	Hodgkin Disease|Leukemia, Lymphocytic, Chronic, B-Cell|Lymphoproliferative Disorders|Waldenstrom Macroglobulinemia	15	2.127659574468085	9.267260706508807E-4	P24385, Q9UBN6, P05362, P54132, Q92844, P04637, Q01201, Q00653, P01583, O60603, P10145, P55210, P55211, P01584, Q04864	523	133	12971	2.797121867766932	0.9314011911478431	0.07172755193035096	1.6488146470763687
BIOGRID_INTERACTION	515:ATP5F1~ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1	9	1.276595744680851	9.462863451806978E-4	P17568, Q9UM00, P54709, P24941, P0C7P0, Q9Y575, Q9C002, Q96C01, P05026	669	50	16152	4.345829596412557	0.9999999792098127	0.6689709175586478	2.0306426279231182
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	17	2.4113475177304964	9.543315498692483E-4	O00469, P14921, P18146, Q13315, Q9BY76, Q8WWM9, P00750, P27487, P17301, P13498, Q15063, P00749, O60603, P12643, P01137, P05026, P01034	644	172	16792	2.577134190379893	0.945586675309015	0.16635417617639392	1.7076139409105018
GAD_DISEASE	pancreatic neoplasm|Pancreatic Neoplasms	6	0.851063829787234	9.711044158967115E-4	Q96G01, P04637, P19440, P01137, P55211, P01584	523	20	12971	7.440344168260038	0.9396657499964693	0.07307996775496406	1.727124136709124
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	8	1.1347517730496455	9.801203440999752E-4	Q16270, P35613, P35354, P52823, P15018, Q96GC9, P01034, P01584	644	42	16792	4.966577935522034	0.9497051391056651	0.16127606667983985	1.7533741348196075
GAD_DISEASE	Aggressive Periodontitis|Periodontitis, Juvenile	5	0.7092198581560284	9.914693978252396E-4	P13498, P01583, P05231, P01137, P01584	523	12	12971	10.333811344805609	0.9431175232503946	0.07266580118793453	1.7630402256952449
GAD_DISEASE	Helicobacter Infections|Inflammation|Precancerous Conditions|Stomach Neoplasms	5	0.7092198581560284	9.914693978252396E-4	P35354, P05231, P10145, P01137, P01584	523	12	12971	10.333811344805609	0.9431175232503946	0.07266580118793453	1.7630402256952449
GOTERM_MF_DIRECT	GO:0008474~palmitoyl-(protein) hydrolase activity	4	0.5673758865248227	0.0010276713440237294	G8JLL2, O95372, O75608, Q5T0S4	648	6	16881	17.36728395061728	0.5924608962249154	0.1203500182767735	1.5837170293315994
BIOGRID_INTERACTION	7381:UQCRB~ubiquinol-cytochrome c reductase binding protein	7	0.9929078014184398	0.0010286151106289481	O95299, P08574, Q9NX14, P54709, P0C7P0, Q9C002, P05026	669	29	16152	5.827740838101129	0.9999999955418671	0.6773187681757116	2.2054403665483613
GOTERM_CC_DIRECT	GO:0016605~PML body	12	1.702127659574468	0.0010714820216369137	P04637, Q96EB6, O00327, O43293, P54132, Q13472, Q86UA6, Q8N2W9, P60484, Q9UER7, P12757, Q9UBW7	682	98	18224	3.27200909689389	0.39125885146727246	0.030546369851752186	1.515509785943281
UP_KEYWORDS	Ubiquinone	7	0.9929078014184398	0.0010905022938976546	O95299, P51970, Q16718, O00217, P03891, O75380, O43920	705	35	20581	5.8385815602836875	0.35366603148417686	0.018796702220125527	1.5103470769204597
UP_KEYWORDS	Fatty acid metabolism	13	1.8439716312056738	0.001129291421523385	O14684, P49748, Q9BW60, Q9GZR5, Q9NV23, Q9BQK8, O95372, O75608, Q92539, P35354, P24557, O60488, Q8WTS1	705	124	20581	3.060546785632578	0.36362789795608186	0.018655941999771608	1.5636779967440617
KEGG_PATHWAY	hsa05222:Small cell lung cancer	12	1.702127659574468	0.0011374431492425833	P04637, P99999, Q9Y243, P24385, P17301, P08572, P35354, P11047, P60484, P24941, P55211, P02462	303	85	6879	3.205125218404193	0.24762667256464332	0.020117923984755204	1.4676126491277697
GAD_DISEASE_CLASS	METABOLIC	247	35.0354609929078	0.0011517793158552433	Q8N1W1, Q99985, Q6DN12, P78417, P04732, Q9NXS2, Q14D04, Q8N183, P07738, O75762, O43182, Q6MZQ0, Q13336, O76054, P52789, Q92539, P41134, P42830, P55210, P55211, P35869, Q13951, G5E9Z6, Q01201, Q2TB10, P56199, Q15063, O60603, P01137, Q03393, P41229, P05997, A0A0J9YXT0, P98066, P41221, Q92804, P46531, Q8TF42, Q8IZV5, O95757, Q16706, Q8N9T8, Q9NYI0, P37235, P22692, P43146, P14921, Q15582, P20810, Q5VYS8, Q9NRG0, Q8N1I0, Q9UNA0, O95631, Q96PD2, Q16719, P21810, P17676, P03891, P10109, P01112, P49748, Q8NB16, P28290, O95425, P07686, Q9UQQ2, O00300, Q9H1E5, Q9Y5T4, P05023, P05026, Q8WTS1, Q04864, P31629, O75326, P19440, Q05209, P52926, P28289, A0A0U1RQK7, Q8N2K1, Q9Y5B8, P05106, Q969R2, P13498, P52823, O43734, P00749, Q14C86, P01037, P13611, P01034, P37059, Q96QE2, P51946, P39060, I3L2Y2, Q7Z5Q1, Q9Y4C5, O00327, P00750, P14210, P18065, P13726, P30281, P05161, P06280, Q53GG5, Q8N5K1, P17096, Q9H9B4, P12109, P01583, Q8N4X5, P10145, C9J3Q3, Q16270, P24385, Q9NYT0, E7EVY3, Q9Y2D8, Q8NCL9, P18146, P02462, Q9HC96, P09038, Q9UGC6, P18564, Q9NXK6, Q92466, Q5T9L3, P38936, O94851, O43903, Q9Y496, P25774, Q7Z4N8, Q9HAV7, Q6ULP2, P08572, P05362, P35354, Q969M3, Q53GA4, P30533, Q9UQ03, P50479, Q70EL2, P47712, O15021, Q5TCZ1, P55290, Q96AD5, Q6S5L8, Q9H939, O15119, P24593, O15118, O60488, P01584, O15155, P11387, O00469, Q9H0F7, P05231, O43432, Q9Y243, P43490, P55285, P17301, P17302, P12643, Q96MV1, O94832, Q7Z6M2, Q7Z7L8, Q13506, P50452, P04062, Q96LT7, Q96SZ6, Q9HCJ6, Q9HCJ1, Q92611, P32189, Q9UER7, Q14563, P03956, Q13126, Q92598, C9JRZ8, O60658, Q9Y6M7, Q16769, Q96HP0, Q17RY0, P15514, Q8TCU6, P27487, Q68CR1, Q9H015, Q8N2R8, Q9H013, P08476, Q5TFE4, Q9NPH3, Q9NRP2, Q99470, O94808, P17948, P15018, Q8WVM0, P04637, Q96G01, Q13393, Q9Y6Y0, Q8NHQ8, Q8NFY4, O95150, P15121, Q9P287, Q9UBS3, P60484, P24462, P09341, O95677, O95084, Q92844, Q68D10, Q9BY76, O95477, Q7Z417, Q00653, P58397, P11047, P28845, Q8NHP6, Q96EB6, O94923, O95390, Q6DCA0, P35556, Q13478, Q9NZI8, P35555, O60763, P03372, Q96KC2, Q6IN84	523	5263	12971	1.1639527579708844	0.02053029999533318	0.00258963811471713	0.8458944216611419
GAD_DISEASE	Lymphoma, B-Cell|Lymphoma, T-Cell	4	0.5673758865248227	0.0011833030855378556	O14684, P35354, P01583, P01584	523	6	12971	16.534098151688973	0.9673454413965756	0.08399889973476315	2.1007542260366496
BIOGRID_INTERACTION	506:ATP5B~ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide	12	1.702127659574468	0.0011894943821229701	Q12849, P03372, O95793, Q16637, Q969M3, P38936, Q9Y3E0, O00165, P24941, P10109, P05161, Q5T0S4	669	90	16152	3.219133034379671	0.9999999997800765	0.7092902938160898	2.546155706112141
GAD_DISEASE	Bone Mineral Density	31	4.397163120567376	0.0012064430181764935	P24385, P37059, P41221, Q16769, Q92844, P05231, P46531, P09038, P41134, P18065, O00300, P28845, P38936, P12643, P22692, P52926, P17948, P15018, P50479, Q13951, P03372, P56199, P01583, P17676, O15119, P21810, P24593, Q15063, P01137, P03956, P01584	523	411	12971	1.8706461412494826	0.9694602211344725	0.08352283779421454	2.1414167944192486
BIOGRID_INTERACTION	7416:VDAC1~voltage dependent anion channel 1	12	1.702127659574468	0.0013036842386916112	O95168, P08574, Q8N4V1, P37840, P14927, P54709, P61960, Q9Y3E0, Q07820, P24941, P05023, P05026	669	91	16152	3.1837579460897847	0.9999999999740261	0.7227507342815647	2.78730331603092
UP_KEYWORDS	Signal	176	24.9645390070922	0.00131331756403072	Q16270, P16278, G8JLL2, Q86VR8, Q9H1A3, Q99985, Q6UXB0, Q99988, Q99715, Q8NCL9, P02462, P17900, O75144, Q24JP5, P18564, P15153, Q9UMF0, Q5T9L3, P42830, P25774, Q7Z4N8, Q02388, P10619, P78539, Q96K49, Q86V40, P12111, P08572, P05362, P35354, P30533, Q9BZQ6, Q9Y240, O00217, G5E9Z6, O60687, P55290, P56199, Q86YB8, P24593, Q15063, O15118, O60603, P01137, P05997, P98066, O00469, P41221, Q99538, P05231, P13667, P46531, O00754, P55285, P17301, Q9UBR2, P30046, O75787, P22304, Q96HD1, P12643, Q5T0S4, Q13219, P25940, P22692, E5RFJ9, P43146, P35613, P04062, P32004, Q9NZU0, P78556, Q8IWB1, Q15582, O95631, Q9UNA0, P26022, Q8N8Z6, Q96PD2, Q96SQ9, P21810, P07093, Q14563, P03891, P03956, Q8IXL6, Q6UX53, P01033, Q99519, P20908, P15309, P20809, Q16769, Q92626, P07686, P18084, Q5UCC4, F5H7V9, P15514, P05120, O00300, Q9H1E5, Q9H5V8, O75911, Q9H013, P08476, O75460, Q6UW68, Q9NPH3, Q9Y394, O75326, Q99470, O94808, P17948, P15018, P05106, P24821, Q8NFY4, P52823, A0A1B0GTB0, O95150, Q9Y3B6, Q9UBS3, Q14C86, P00749, P01037, Q9HAR2, Q8NI22, P13611, P01034, P27658, P09341, Q8N6Y2, Q8IY33, A6NDG6, Q96RQ9, Q8TAL6, Q96T83, Q9UBN6, P39060, P21589, Q9NWM8, P07711, O95084, Q9BY76, P00750, Q01459, Q7KYR7, Q8NBJ7, Q86V85, P14210, C9J4I9, P58397, P18065, P13726, P11047, P06280, Q9BUD6, Q8IUW5, P27701, O95793, P12110, Q9Y426, P07858, Q8TBQ9, O95390, O00592, P43307, Q13478, P35556, P35555, Q9NYU1, P48307, P12109, Q9UNN8, Q9UNW1, O43852, P10145, O43493	705	4160	20581	1.2350845608292416	0.4088421978742225	0.0208073677841365	1.8163292570803513
BIOGRID_INTERACTION	1537:CYC1~cytochrome c1	8	1.1347517730496455	0.001321628465029013	P99999, Q9UM00, P54709, Q9Y3E0, O00217, P43307, P05023, P05026	669	41	16152	4.7109263917751285	0.9999999999814331	0.7093053617959889	2.825146376635268
UP_SEQ_FEATURE	domain:VWFA 3	4	0.5673758865248227	0.001332380083905568	P12110, P12111, P12109, Q99715	701	7	20063	16.354595475850825	0.9246195713740684	0.4037179711010711	2.258138571995061
REACTOME_PATHWAY	R-HSA-3000157:R-HSA-3000157	7	0.9929078014184398	0.0013443452049993003	Q02388, P17301, P56199, P08572, P39060, P11047, P02462	383	30	9075	5.528720626631854	0.5766747677832125	0.06912897369990201	1.9840050585753777
GAD_DISEASE	epithelial ovarian cancer 	17	2.4113475177304964	0.001386663954060509	P08476, P24462, P24385, Q92889, P05362, P35354, P05231, P04637, Q13315, P03372, Q92466, P18065, P24557, P38936, P60484, P01137, P01112	523	170	12971	2.4801147227533464	0.9818709544035016	0.09317947785588276	2.4575640995781467
GAD_DISEASE	Infection|Postoperative Complications	5	0.7092198581560284	0.0013868479381775548	Q9NPH3, P01583, P05231, P01137, P01584	523	13	12971	9.538902779820562	0.9818806046894009	0.09107671178562415	2.4578863549993613
GOTERM_MF_DIRECT	GO:0008083~growth factor activity	16	2.269503546099291	0.0014378148830408249	P08476, P09341, P01033, P20809, Q99988, O95390, P06744, Q9Y240, P15018, P05231, P09038, P15514, P14210, P19971, P12643, P01137	648	162	16881	2.572930955647005	0.7152420165446309	0.145308295875464	2.2092018750875297
UP_SEQ_FEATURE	active site:Nucleophile	17	2.4113475177304964	0.0014597652978122638	Q8IUS5, P16278, Q5TFE4, G8JLL2, Q9BRA2, A6NDG6, Q99519, P15309, O95677, P04062, P49366, Q9H0P0, P46087, O00754, Q16706, Q969G6, P06280	701	196	20063	2.482393956155929	0.9411376049860064	0.37630395781032255	2.471499624264839
GAD_DISEASE	atherosclerosis, coronary	16	2.269503546099291	0.001465778414923127	P05362, P35354, Q13478, P05106, P03372, P00750, O95477, P17301, Q9UNN8, P13498, P01583, O00300, O60603, P03956, P01584, P01034	523	155	12971	2.560118423487325	0.9855809819800476	0.09388243174114574	2.596043505079626
GOTERM_BP_DIRECT	GO:0032755~positive regulation of interleukin-6 production	8	1.1347517730496455	0.0014930954489488862	P13498, P41221, P01583, O60603, P05231, Q9BUD6, O15264, P01584	644	45	16792	4.635472739820566	0.9894944336143983	0.22361191902687194	2.65943792192066
GAD_DISEASE	chronic obstructive pulmonary disease/COPD	9	1.276595744680851	0.0014983369708899612	P04637, P20809, P07093, P05231, P10145, P01137, P03956, P01112, P01584	523	55	12971	4.058369546323657	0.9868776859431082	0.09379279728310075	2.6529790184792623
GAD_DISEASE	Coronary Disease	21	2.9787234042553195	0.001596058465993153	P01033, P05362, Q9Y2D8, Q6DN12, Q96HP0, P05231, P05106, Q9HBI1, Q9HC96, P48681, O95477, Q9C004, P17301, P55290, P13498, P01583, O60603, P12643, P25774, P01137, P01584	523	239	12971	2.1791803003272077	0.9901106205937257	0.09749794209820484	2.823677054271545
REACTOME_PATHWAY	R-HSA-75205:R-HSA-75205	5	0.7092198581560284	0.001632425431188771	P00750, P50452, P05120, P07093, P00749	383	13	9075	9.113275758184374	0.6479465209921396	0.07716567127612983	2.4043526000108173
GOTERM_BP_DIRECT	GO:0001837~epithelial to mesenchymal transition	7	0.9929078014184398	0.0016567633062046954	P46531, P14210, P41221, P52926, P12643, P01137, Q99729	644	34	16792	5.368286445012787	0.9936268440619366	0.2336278520920808	2.9468583238311585
REACTOME_PATHWAY	R-HSA-419037:R-HSA-419037	8	1.1347517730496455	0.001669569429453205	P25940, P05997, P12110, P12111, P20908, P12109, P08572, P02462	383	42	9075	4.513241327862738	0.656217624811767	0.07343177972211279	2.45842809608513
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	28	3.9716312056737593	0.0016946747719182955	O95425, O60711, Q9HBI1, P18084, F5H7V9, Q9C004, P18564, P17301, P27487, P15153, P17302, Q96B97, P30281, P49757, P05362, P35613, P32004, Q9NZU0, Q05209, P17948, P17096, P05106, Q99653, P24821, P55290, P56199, P13498, Q9UNN8, P00749	682	391	18224	1.9135534871860258	0.5440171234364186	0.04514341152666779	2.3871060762561958
UP_KEYWORDS	Secreted	92	13.049645390070921	0.0018119860609892686	Q16270, Q8IXL6, P01033, Q86VR8, P20908, Q99985, P37840, P15309, P20809, Q6UXB0, Q16769, Q99988, Q92626, Q99715, P02462, P09038, Q5UCC4, F5H7V9, P27487, P05120, O00300, Q9H5V8, P42830, P08476, Q02388, P12111, Q9NPH3, P08572, Q99470, P06744, P17948, P15018, Q9Y240, P24821, O60687, P52823, P24593, O95150, Q15063, P60484, P00749, P01037, P13611, P01137, P01034, P01584, P27658, P09341, P05997, Q8N6Y2, Q8TAL6, P39060, P41221, O95084, P05231, Q9BRX8, Q9BY76, P43490, P00750, C9J4I9, P58397, P18065, P13726, P11047, P12643, P05161, Q9BUD6, Q5T0S4, Q13219, P25940, P12110, P22692, Q9Y426, P07858, Q9NZU0, P78556, Q96LT7, O95390, P35556, P35555, Q15582, P48307, P12109, Q9UNA0, O95631, P26022, P01583, P21810, P07093, Q14563, O43852, Q99584, P10145, P03956	705	1965	20581	1.3667926298882933	0.5158942369359841	0.027516329883982338	2.4979335522549495
KEGG_PATHWAY	hsa05219:Bladder cancer	8	1.1347517730496455	0.001819457772996425	P04637, P24385, O43293, P38936, P19971, P10145, P03956, P01112	303	41	6879	4.429847862835064	0.36572885926274723	0.029895922270942288	2.338037120554881
GAD_DISEASE	Otitis Media|Recurrence	5	0.7092198581560284	0.0018802930495968211	P01583, O60603, P05231, P10145, P01584	523	14	12971	8.85755258126195	0.9956568792685634	0.11151956770110083	3.3185674672189913
UP_SEQ_FEATURE	domain:VWFA 1	5	0.7092198581560284	0.0019121998210849965	Q02388, P12110, P12111, P12109, Q99715	701	16	20063	8.94391940085592	0.9755543981671161	0.4115047497984091	3.2257552614820773
GOTERM_BP_DIRECT	GO:0033627~cell adhesion mediated by integrin	5	0.7092198581560284	0.002074426204645528	P18564, P17301, P05362, P35555, P05106	644	15	16792	8.69151138716356	0.9982206281678802	0.27135945199443523	3.676695841586708
UP_SEQ_FEATURE	region of interest:Nonhelical region	4	0.5673758865248227	0.0020766458537701898	P25940, P12110, P12111, P20908	701	8	20063	14.310271041369473	0.982239937738834	0.39580022321345054	3.498540361285174
BIOGRID_INTERACTION	4712:NDUFB6~NADH:ubiquinone oxidoreductase subunit B6	5	0.7092198581560284	0.002082324041310556	Q96TA2, P37840, P51970, Q70UQ0, O43920	669	14	16152	8.622677770659834	1.0	0.8434852559465033	4.416536209658217
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	12	1.702127659574468	0.0021059921568589183	P17275, Q9NR30, Q8N6Y2, O75326, Q13951, P24821, F5H7V9, P12109, P17302, P24593, O76021, P12643, P13611	644	104	16792	3.0086000955566172	0.9983842258079133	0.26368144270993066	3.7316439657223865
GAD_DISEASE	ovarian cancer  	15	2.127659574468085	0.0021286156464843265	P24385, P32004, P24941, P05106, P04637, Q13315, P09038, P03372, P00750, P24593, P38936, P00749, P30281, P03891, P01137	523	145	12971	2.5656359200896683	0.9978840593761202	0.12280566429210893	3.748981623816139
BIOGRID_INTERACTION	4713:NDUFB7~NADH:ubiquinone oxidoreductase subunit B7	6	0.851063829787234	0.0021560656141810094	Q8NB16, Q8N4V1, P51970, P54709, Q9Y3E0, O43920	669	23	16152	6.298303762916748	1.0	0.840077273360432	4.5694763292495555
INTACT	11198:SPT16 homolog, facilitates chromatin remodeling subunit(SUPT16H)	8	1.1347517730496455	0.0021609459083492865	Q8N0Z3, Q9GZS1, P03372, P40337, Q9UER7, Q8IW35, Q8TC44, O15446	603	43	14039	4.331520691118053	0.9999868675500209	0.4837692528217127	4.049254347475184
BIOGRID_INTERACTION	2919:CXCL1~C-X-C motif chemokine ligand 1	4	0.5673758865248227	0.002175314678808661	P09341, P03372, P60484, P01112	669	7	16152	13.796284433055735	1.0	0.8295028937872717	4.60936048007582
KEGG_PATHWAY	hsa05146:Amoebiasis	13	1.8439716312056738	0.0022339740625218025	P25940, P05997, P20908, P08572, P05231, P02462, P48594, P05120, P11047, O60603, P10145, P01137, P01584	303	106	6879	2.7843265458621334	0.42828706546803996	0.03434136995145942	2.863592084790567
GAD_DISEASE	Endometriosis	12	1.702127659574468	0.0022428881721985386	P04637, P03372, P35869, P05362, P39060, P01583, P60484, P05231, P10145, P01137, P03956, P01584	523	100	12971	2.976137667304015	0.9984802764659224	0.12645202305176695	3.9464401733338317
