Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0008234~cysteine-type peptidase activity	4	3.007518796992481	0.0024649582209900333	CATZ_HUMAN, CATB_HUMAN, CATL1_HUMAN, CATS_HUMAN	121	38	16881	14.685515441496303	0.5426729006359752	0.14484392095706022	3.27101084326068
INTERPRO	IPR025660:Cysteine peptidase, histidine active site	3	2.2556390977443606	0.002569412004466214	CATB_HUMAN, CATL1_HUMAN, CATS_HUMAN	131	11	18559	38.63775156141568	0.6110045878537553	0.2102563914607677	3.4814100217710475
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	8	6.015037593984962	0.002676694976583991	SH3K1_HUMAN, IL1B_HUMAN, GDF15_HUMAN, NAMPT_HUMAN, CCL20_HUMAN, INHBA_HUMAN, TSG6_HUMAN, CXCL5_HUMAN	124	254	16792	4.26517653035306	0.9493672050710757	0.13856682100075046	4.20171334042676
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	6	4.511278195488721	0.002787075066527205	ICAM1_HUMAN, UROK_HUMAN, IL1B_HUMAN, IL8_HUMAN, PGH2_HUMAN, NFKB2_HUMAN	78	87	6879	6.082228116710875	0.38640432871229513	0.07817804421325181	3.363715469989259
GOTERM_BP_DIRECT	GO:0042060~wound healing	5	3.7593984962406015	0.0028232826931045337	PAI2_HUMAN, FGF2_HUMAN, CCL20_HUMAN, TIMP1_HUMAN, TENA_HUMAN	124	80	16792	8.463709677419354	0.9570087135296588	0.13915912918774032	4.426967915359437
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	6	4.511278195488721	0.002867552833775415	SYUA_HUMAN, CEBPB_HUMAN, RASH_HUMAN, NR4A2_HUMAN, CPEB4_HUMAN, NEST_HUMAN	124	132	16792	6.155425219941348	0.9590814221136321	0.13522031523242328	4.4948981049225285
UP_SEQ_FEATURE	site:Reactive bond	4	3.007518796992481	0.0030923766271011895	PAI2_HUMAN, GDN_HUMAN, CO7A1_HUMAN, TFPI2_HUMAN	131	45	20063	13.613570822731129	0.802065441139965	0.27672354854200554	4.389015133796537
GOTERM_BP_DIRECT	GO:0043206~extracellular fibril organization	3	2.2556390977443606	0.00334785826785813	CO5A1_HUMAN, SYUA_HUMAN, CYTC_HUMAN	124	12	16792	33.854838709677416	0.9760650979043309	0.14979605566353904	5.22899739979138
GOTERM_BP_DIRECT	GO:0097067~cellular response to thyroid hormone stimulus	3	2.2556390977443606	0.00334785826785813	CATB_HUMAN, CATL1_HUMAN, CATS_HUMAN	124	12	16792	33.854838709677416	0.9760650979043309	0.14979605566353904	5.22899739979138
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	4	3.007518796992481	0.003574982555323947	IL1B_HUMAN, PGH2_HUMAN, STC1_HUMAN, CYTC_HUMAN	124	42	16792	12.897081413210444	0.9814277162222446	0.15302734725271316	5.5742889972343
INTERPRO	IPR001089:CXC chemokine	3	2.2556390977443606	0.003610629041983835	GROA_HUMAN, IL8_HUMAN, CXCL5_HUMAN	131	13	18559	32.69348209042865	0.7348604150883014	0.23317738168938074	4.859923514436937
INTERPRO	IPR018048:CXC chemokine, conserved site	3	2.2556390977443606	0.003610629041983835	GROA_HUMAN, IL8_HUMAN, CXCL5_HUMAN	131	13	18559	32.69348209042865	0.7348604150883014	0.23317738168938074	4.859923514436937
UP_KEYWORDS	Collagen	5	3.7593984962406015	0.0036680016175597097	MMP1_HUMAN, CO5A1_HUMAN, CO7A1_HUMAN, CO4A2_HUMAN, TIMP1_HUMAN	133	98	20581	7.895120454196716	0.5814314569265107	0.060312764356953985	4.623427717006967
UP_KEYWORDS	Cell adhesion	10	7.518796992481203	0.003783746132524905	ITA1_HUMAN, ICAM1_HUMAN, CO7A1_HUMAN, PARVB_HUMAN, FLRT3_HUMAN, CADH6_HUMAN, AT1B1_HUMAN, BGH3_HUMAN, TSG6_HUMAN, TENA_HUMAN	133	479	20581	3.2305712088153578	0.5927991222458229	0.05813806146413669	4.766058667759943
SMART	SM00199:SCY	4	3.007518796992481	0.003821367357375911	GROA_HUMAN, IL8_HUMAN, CCL20_HUMAN, CXCL5_HUMAN	75	43	10057	12.473798449612405	0.2832984741105291	0.15341773826197436	4.053446898015767
KEGG_PATHWAY	hsa00561:Glycerolipid metabolism	5	3.7593984962406015	0.003897530429204424	PLPL2_HUMAN, ALDR_HUMAN, GLPK2_HUMAN, GLPK_HUMAN, AGAL_HUMAN	78	58	6879	7.6027851458885936	0.4951028223215793	0.09301434045409396	4.674725535066782
GOTERM_BP_DIRECT	GO:0051926~negative regulation of calcium ion transport	3	2.2556390977443606	0.0039376575297234255	ICAM1_HUMAN, PGH2_HUMAN, STC1_HUMAN	124	13	16792	31.250620347394538	0.9876149374168429	0.1610889242545015	6.1232105863585184
INTERPRO	IPR001811:Chemokine interleukin-8-like domain	4	3.007518796992481	0.00409201374952896	GROA_HUMAN, IL8_HUMAN, CCL20_HUMAN, CXCL5_HUMAN	131	46	18559	12.319283106538334	0.777949419693186	0.2218285040686524	5.4910578647843655
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	12	9.022556390977442	0.004921496437239837	PTGES_HUMAN, ALDR_HUMAN, MT2_HUMAN, CATB_HUMAN, SYUA_HUMAN, PREX1_HUMAN, SYUG_HUMAN, RASH_HUMAN, DOCK6_HUMAN, INHBA_HUMAN, CYTC_HUMAN, MT1L_HUMAN	131	621	18224	2.688202972305196	0.5865103487434027	0.09346419787498161	5.890724296641836
GOTERM_MF_DIRECT	GO:0008009~chemokine activity	4	3.007518796992481	0.00508703909224101	GROA_HUMAN, IL8_HUMAN, CCL20_HUMAN, CXCL5_HUMAN	121	49	16881	11.388767077078766	0.8014485490002834	0.2362014242700009	6.641596746200385
GOTERM_BP_DIRECT	GO:0051603~proteolysis involved in cellular protein catabolic process	4	3.007518796992481	0.0052174617255141215	CATZ_HUMAN, CATB_HUMAN, CATL1_HUMAN, CATS_HUMAN	124	48	16792	11.28494623655914	0.9970390253511193	0.20063065767028043	8.036427893800646
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	7	5.263157894736842	0.006011997645824412	VGFR1_HUMAN, ANGL4_HUMAN, TNAP2_HUMAN, CO4A2_HUMAN, IL8_HUMAN, PGH2_HUMAN, BGH3_HUMAN	124	223	16792	4.250831766237524	0.9987832215932779	0.22008931534586085	9.20574519735322
GOTERM_MF_DIRECT	GO:0008083~growth factor activity	6	4.511278195488721	0.006016427826438059	FGF2_HUMAN, GROA_HUMAN, GDF15_HUMAN, TIMP1_HUMAN, HGF_HUMAN, INHBA_HUMAN	121	162	16881	5.167125803489441	0.8523584682254688	0.23912116090129099	7.809952522589148
GOTERM_CC_DIRECT	GO:0016020~membrane	27	20.30075187969925	0.006355423410423116	LRC8C_HUMAN, PALM2_HUMAN, PHLA2_HUMAN, HGF_HUMAN, PTGES_HUMAN, IL1AP_HUMAN, DHI1_HUMAN, PLPL2_HUMAN, CSPG2_HUMAN, EDEM1_HUMAN, ITA1_HUMAN, S20A1_HUMAN, ESR1_HUMAN, DOCK4_HUMAN, GOPC_HUMAN, ICAM1_HUMAN, HXK2_HUMAN, ACSL4_HUMAN, S23A2_HUMAN, SYUA_HUMAN, RAC2_HUMAN, MSPD2_HUMAN, RASH_HUMAN, MOT7_HUMAN, AT1B1_HUMAN, TENA_HUMAN, SEM7A_HUMAN	131	2200	18224	1.7073143650242888	0.6805808891670485	0.10785367747070318	7.54605642280729
KEGG_PATHWAY	hsa03320:PPAR signaling pathway	5	3.7593984962406015	0.006528461686384356	MMP1_HUMAN, GLPK2_HUMAN, GLPK_HUMAN, ANGL4_HUMAN, ACSL4_HUMAN	78	67	6879	6.581515499425946	0.6821661214550276	0.13348711814680736	7.715887539659905
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	10	7.518796992481203	0.006657463753396452	CSPG2_HUMAN, CO5A1_HUMAN, ICAM1_HUMAN, CO7A1_HUMAN, PARVB_HUMAN, CADH6_HUMAN, AT1B1_HUMAN, BGH3_HUMAN, TSG6_HUMAN, TENA_HUMAN	124	459	16792	2.9503127415840886	0.9994094948926828	0.2331921340848906	10.145399454462511
GOTERM_MF_DIRECT	GO:0001077~transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	7	5.263157894736842	0.006818481304746849	HMGA2_HUMAN, ESR1_HUMAN, CEBPB_HUMAN, E9PL11_HUMAN, NR4A2_HUMAN, NFKB2_HUMAN, U3KQ96_HUMAN	121	236	16881	4.138079562964	0.8856922806850337	0.2374655924494693	8.80733511371351
UP_SEQ_FEATURE	mutagenesis site	25	18.796992481203006	0.006946937458358615	PLPL2_HUMAN, ALDR_HUMAN, S20A1_HUMAN, ESR1_HUMAN, GOPC_HUMAN, UROK_HUMAN, U3KQ96_HUMAN, HGF_HUMAN, OTUB2_HUMAN, CHST2_HUMAN, CYTC_HUMAN, AF1L2_HUMAN, DCP2_HUMAN, G8JLL2_HUMAN, VGFR1_HUMAN, TR11B_HUMAN, SYUA_HUMAN, RAC2_HUMAN, RASH_HUMAN, NAMPT_HUMAN, DHI1_HUMAN, NFKB2_HUMAN, CDCP1_HUMAN, TIMP1_HUMAN, AHR_HUMAN	131	2191	20063	1.7475202162907941	0.9739027939440468	0.45537320734397824	9.608733711748185
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	9	6.7669172932330826	0.007019449422452519	ITA1_HUMAN, VGFR1_HUMAN, SH3K1_HUMAN, ICAM1_HUMAN, RAC2_HUMAN, UROK_HUMAN, PARVB_HUMAN, FLRT3_HUMAN, TENA_HUMAN	131	391	18224	3.2021241287753073	0.7166045754179097	0.10830253828825398	8.303512046359929
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	5	3.7593984962406015	0.00717840809780889	CSPG2_HUMAN, IBP5_HUMAN, LRC17_HUMAN, TENA_HUMAN, SEM7A_HUMAN	124	104	16792	6.510545905707196	0.9996706476407253	0.24156330474624765	10.897120900093938
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	10	7.518796992481203	0.00732109335106807	VGFR1_HUMAN, RAC2_HUMAN, FGF2_HUMAN, RASH_HUMAN, NAMPT_HUMAN, TIMP1_HUMAN, HGF_HUMAN, CYTC_HUMAN, CXCL5_HUMAN, TENA_HUMAN	124	466	16792	2.9059947390281047	0.9997193355689449	0.2386116175244294	11.101984368226415
GOTERM_BP_DIRECT	GO:0045926~negative regulation of growth	3	2.2556390977443606	0.008388526455293251	MT2_HUMAN, IBP5_HUMAN, MT1L_HUMAN	124	19	16792	21.382003395585738	0.9999152504202129	0.2609912194580222	12.620624208859532
UP_KEYWORDS	Polymorphism	92	69.17293233082707	0.008643114725121196	CO5A1_HUMAN, ALDR_HUMAN, IL18R_HUMAN, ANGL4_HUMAN, IBP5_HUMAN, ENC1_HUMAN, NEST_HUMAN, INHBA_HUMAN, TF_HUMAN, CYTC_HUMAN, WLS_HUMAN, HS74L_HUMAN, GDN_HUMAN, CD82_HUMAN, NAMPT_HUMAN, LRC17_HUMAN, DHI1_HUMAN, NFKB2_HUMAN, BGH3_HUMAN, T132A_HUMAN, TSG6_HUMAN, MMP1_HUMAN, PLPL2_HUMAN, PAI2_HUMAN, DOCK4_HUMAN, KYNU_HUMAN, PREX1_HUMAN, CEBPB_HUMAN, E9PHV5_HUMAN, ACSL4_HUMAN, DOCK6_HUMAN, IL1A_HUMAN, THAS_HUMAN, MYO1D_HUMAN, TR11B_HUMAN, VGFR1_HUMAN, CATB_HUMAN, RAC2_HUMAN, TNAP2_HUMAN, PAPP1_HUMAN, CK096_HUMAN, MSPD2_HUMAN, LACC1_HUMAN, PGH2_HUMAN, SEM7A_HUMAN, LRC8C_HUMAN, SH3K1_HUMAN, GLPK_HUMAN, UROK_HUMAN, GFPT2_HUMAN, APCDL_HUMAN, E9PL11_HUMAN, CO4A2_HUMAN, UT1_HUMAN, HGF_HUMAN, FLRT3_HUMAN, DCP2_HUMAN, G8JLL2_HUMAN, ICOSL_HUMAN, CO7A1_HUMAN, SYUG_HUMAN, SDA1_HUMAN, IL1AP_HUMAN, IL1B_HUMAN, GDF15_HUMAN, PARVB_HUMAN, MMP3_HUMAN, AHR_HUMAN, CSPG2_HUMAN, ITA1_HUMAN, MT2_HUMAN, ESR1_HUMAN, ICAM1_HUMAN, TUT7_HUMAN, TFPI2_HUMAN, HXK2_HUMAN, AMPD3_HUMAN, PTX3_HUMAN, S6A15_HUMAN, AF1L2_HUMAN, CATZ_HUMAN, CP2S1_HUMAN, VMA5A_HUMAN, RPOM_HUMAN, RHG06_HUMAN, CCL20_HUMAN, MOT7_HUMAN, CDCP1_HUMAN, ERO1B_HUMAN, DUS1_HUMAN, CATS_HUMAN, TENA_HUMAN	133	12043	20581	1.1821374410867325	0.8722042365553716	0.12065908994112085	10.579706710308745
UP_SEQ_FEATURE	sequence variant	95	71.42857142857143	0.008771319010289373	CO5A1_HUMAN, ALDR_HUMAN, PALM2_HUMAN, ANGL4_HUMAN, IL18R_HUMAN, IBP5_HUMAN, ENC1_HUMAN, NEST_HUMAN, INHBA_HUMAN, TF_HUMAN, CYTC_HUMAN, WLS_HUMAN, HS74L_HUMAN, GDN_HUMAN, CD82_HUMAN, NAMPT_HUMAN, LRC17_HUMAN, DHI1_HUMAN, NFKB2_HUMAN, BGH3_HUMAN, T132A_HUMAN, TSG6_HUMAN, MMP1_HUMAN, PLPL2_HUMAN, PAI2_HUMAN, DOCK4_HUMAN, KYNU_HUMAN, PREX1_HUMAN, CEBPB_HUMAN, E9PHV5_HUMAN, AGAL_HUMAN, ACSL4_HUMAN, DOCK6_HUMAN, IL1A_HUMAN, THAS_HUMAN, MYO1D_HUMAN, TR11B_HUMAN, VGFR1_HUMAN, CATB_HUMAN, IDS_HUMAN, RAC2_HUMAN, TNAP2_HUMAN, PAPP1_HUMAN, CK096_HUMAN, MSPD2_HUMAN, LACC1_HUMAN, RASH_HUMAN, PGH2_HUMAN, SEM7A_HUMAN, LRC8C_HUMAN, SH3K1_HUMAN, GLPK_HUMAN, UROK_HUMAN, GFPT2_HUMAN, APCDL_HUMAN, E9PL11_HUMAN, CO4A2_HUMAN, UT1_HUMAN, HGF_HUMAN, FLRT3_HUMAN, DCP2_HUMAN, G8JLL2_HUMAN, CO7A1_HUMAN, SYUG_HUMAN, SDA1_HUMAN, IL1AP_HUMAN, GDF15_HUMAN, PARVB_HUMAN, MMP3_HUMAN, AHR_HUMAN, CSPG2_HUMAN, ITA1_HUMAN, MT2_HUMAN, ESR1_HUMAN, ICAM1_HUMAN, TUT7_HUMAN, TFPI2_HUMAN, HXK2_HUMAN, AMPD3_HUMAN, PTX3_HUMAN, S6A15_HUMAN, AF1L2_HUMAN, CATZ_HUMAN, SYUA_HUMAN, CP2S1_HUMAN, VMA5A_HUMAN, RPOM_HUMAN, RHG06_HUMAN, CCL20_HUMAN, MOT7_HUMAN, CDCP1_HUMAN, ERO1B_HUMAN, DUS1_HUMAN, CATS_HUMAN, TENA_HUMAN	131	12443	20063	1.1692922781317923	0.9900246381478459	0.48223502867350354	11.985614223388508
UP_KEYWORDS	Angiogenesis	5	3.7593984962406015	0.008890267509126418	VGFR1_HUMAN, ANGL4_HUMAN, TNAP2_HUMAN, FGF2_HUMAN, CO4A2_HUMAN	133	126	20581	6.1406492421530015	0.8795373039062914	0.11705733172016186	10.866457004576768
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	6	4.511278195488721	0.009130337066184813	ALDR_HUMAN, GLPK2_HUMAN, GLPK_HUMAN, GFPT2_HUMAN, AGAL_HUMAN, CHST2_HUMAN	124	174	16792	4.669632925472747	0.9999631531720433	0.2731412827310372	13.661637803795923
GOTERM_BP_DIRECT	GO:0046697~decidualization	3	2.2556390977443606	0.009276234419810396	CATB_HUMAN, PGH2_HUMAN, STC1_HUMAN	124	20	16792	20.31290322580645	0.9999687231741751	0.2697163187444913	13.865008373605992
GOTERM_MF_DIRECT	GO:0004197~cysteine-type endopeptidase activity	4	3.007518796992481	0.009344083971748133	CATZ_HUMAN, CATB_HUMAN, CATL1_HUMAN, CATS_HUMAN	121	61	16881	9.14835388158786	0.9490036069291281	0.2815554190960111	11.883136026703255
INTERPRO	IPR000169:Cysteine peptidase, cysteine active site	3	2.2556390977443606	0.009371737494091028	CATB_HUMAN, CATL1_HUMAN, CATS_HUMAN	131	21	18559	20.238822246455832	0.9684330873309955	0.38961396764960654	12.163004734012251
UP_SEQ_FEATURE	region of interest:Triple-helical region	3	2.2556390977443606	0.00964275477275087	CO5A1_HUMAN, CO7A1_HUMAN, CO4A2_HUMAN	131	23	20063	19.976435446398938	0.9937026928627075	0.4692446757743983	13.100302356303306
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	4	3.007518796992481	0.009688164251091393	ALDR_HUMAN, FGF2_HUMAN, PGH2_HUMAN, NAMPT_HUMAN	124	60	16792	9.027956989247311	0.999980311976056	0.2728999403695552	14.43678783685135
GOTERM_BP_DIRECT	GO:0042346~positive regulation of NF-kappaB import into nucleus	3	2.2556390977443606	0.010203922503328466	IL18R_HUMAN, IL1B_HUMAN, PGH2_HUMAN	124	21	16792	19.345622119815665	0.9999889745657458	0.2783042247706634	15.147669733211423
UP_KEYWORDS	Amyloid	3	2.2556390977443606	0.011120631397479354	SYUA_HUMAN, BGH3_HUMAN, CYTC_HUMAN	133	25	20581	18.569323308270675	0.9293737868545172	0.13691481434971553	13.41606275238214
GOTERM_BP_DIRECT	GO:0090023~positive regulation of neutrophil chemotaxis	3	2.2556390977443606	0.011170967217976367	RAC2_HUMAN, GROA_HUMAN, IL8_HUMAN	124	22	16792	18.46627565982405	0.9999962854536087	0.2934155921963818	16.465669476390033
GOTERM_MF_DIRECT	GO:0005201~extracellular matrix structural constituent	4	3.007518796992481	0.012061818176470656	CSPG2_HUMAN, CO5A1_HUMAN, TFPI2_HUMAN, CO4A2_HUMAN	121	67	16881	8.32909831010238	0.9786529825344966	0.3193345283771052	15.08545196961949
GOTERM_BP_DIRECT	GO:0010951~negative regulation of endopeptidase activity	5	3.7593984962406015	0.012066681061418262	PAI2_HUMAN, GDN_HUMAN, CO7A1_HUMAN, TFPI2_HUMAN, TIMP1_HUMAN	124	121	16792	5.59584110903759	0.9999986452625406	0.3059328493567086	17.669306350447112
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	15	11.278195488721805	0.012599985476810337	ESR1_HUMAN, CEBPB_HUMAN, FGF2_HUMAN, E9PL11_HUMAN, NR4A2_HUMAN, HGF_HUMAN, U3KQ96_HUMAN, INHBA_HUMAN, IL1A_HUMAN, HMGA2_HUMAN, IL1B_HUMAN, RASH_HUMAN, NAMPT_HUMAN, NFKB2_HUMAN, AHR_HUMAN	124	981	16792	2.0706323369833286	0.9999992572325236	0.31022626293363864	18.378204011127707
UP_KEYWORDS	Pyrogen	2	1.5037593984962405	0.012786539369258623	IL1B_HUMAN, IL1A_HUMAN	133	2	20581	154.74436090225564	0.9526387460073599	0.14830238480170477	15.276344568901179
UP_SEQ_FEATURE	region of interest:Interrupted collagenous region	2	1.5037593984962405	0.012917514395442867	CO5A1_HUMAN, CO7A1_HUMAN	131	2	20063	153.15267175572518	0.9988860844327287	0.5302438497081763	17.172754354924557
INTERPRO	IPR003502:Interleukin-1 propeptide	2	1.5037593984962405	0.01396068465890425	IL1B_HUMAN, IL1A_HUMAN	131	2	18559	141.67175572519085	0.9942564163743015	0.4753159422498261	17.604392126590085
GOTERM_MF_DIRECT	GO:0001968~fibronectin binding	3	2.2556390977443606	0.014569872473835888	IBP5_HUMAN, CATL1_HUMAN, CATS_HUMAN	121	26	16881	16.09758423394787	0.9904634793589694	0.34489912794451205	17.944771551544957
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	4	3.007518796992481	0.015270751282493446	ICAM1_HUMAN, CEBPB_HUMAN, IL8_HUMAN, CCL20_HUMAN	124	71	16792	7.62925942753294	0.9999999635548025	0.3554259333599552	21.84305870520604
GOTERM_BP_DIRECT	GO:0070098~chemokine-mediated signaling pathway	4	3.007518796992481	0.015270751282493446	GROA_HUMAN, IL8_HUMAN, CCL20_HUMAN, CXCL5_HUMAN	124	71	16792	7.62925942753294	0.9999999635548025	0.3554259333599552	21.84305870520604
GOTERM_BP_DIRECT	GO:0010575~positive regulation of vascular endothelial growth factor production	3	2.2556390977443606	0.016575194661734648	IL1B_HUMAN, PGH2_HUMAN, IL1A_HUMAN	124	27	16792	15.046594982078853	0.9999999916649273	0.3719087621513206	23.48476524905905
GOTERM_BP_DIRECT	GO:0048678~response to axon injury	3	2.2556390977443606	0.016575194661734648	FGF2_HUMAN, FLRT3_HUMAN, CYTC_HUMAN	124	27	16792	15.046594982078853	0.9999999916649273	0.3719087621513206	23.48476524905905
GOTERM_BP_DIRECT	GO:0002224~toll-like receptor signaling pathway	3	2.2556390977443606	0.016575194661734648	CATB_HUMAN, CATL1_HUMAN, CATS_HUMAN	124	27	16792	15.046594982078853	0.9999999916649273	0.3719087621513206	23.48476524905905
UP_KEYWORDS	Thiol protease	5	3.7593984962406015	0.017042763780257604	CATZ_HUMAN, CATB_HUMAN, CATL1_HUMAN, OTUB2_HUMAN, CATS_HUMAN	133	153	20581	5.057005258243648	0.9829899368324303	0.18429092061766927	19.86305740237434
KEGG_PATHWAY	hsa05144:Malaria	4	3.007518796992481	0.017182527609996348	ICAM1_HUMAN, IL1B_HUMAN, IL8_HUMAN, HGF_HUMAN	78	49	6879	7.199372056514914	0.9518327310365189	0.28609715339583464	19.142371118262414
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	7	5.263157894736842	0.017477879931400774	PREX1_HUMAN, RAC2_HUMAN, GROA_HUMAN, RASH_HUMAN, IL8_HUMAN, CCL20_HUMAN, CXCL5_HUMAN	78	186	6879	3.3190653432588917	0.954300766323972	0.2655015362872303	19.43976174896217
UP_KEYWORDS	Serine protease inhibitor	4	3.007518796992481	0.017931744508971774	PAI2_HUMAN, GDN_HUMAN, CO7A1_HUMAN, TFPI2_HUMAN	133	86	20581	7.1974121349886335	0.9862729720235278	0.18470802496129113	20.791668548700272
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	10	7.518796992481203	0.018602998480159443	DCP2_HUMAN, CSPG2_HUMAN, G8JLL2_HUMAN, CATZ_HUMAN, CATB_HUMAN, PREX1_HUMAN, RASH_HUMAN, CO4A2_HUMAN, UT1_HUMAN, CATS_HUMAN	131	558	18224	2.4930914662507866	0.9653098573038762	0.2442981120750114	20.632807021558953
UP_SEQ_FEATURE	short sequence motif:Cell attachment site; atypical	2	1.5037593984962405	0.01931404114501054	ICAM1_HUMAN, FGF2_HUMAN	131	3	20063	102.10178117048346	0.9999628321324294	0.6394074377602094	24.619891173945863
INTERPRO	IPR001058:Synuclein	2	1.5037593984962405	0.02086832657273757	SYUA_HUMAN, SYUG_HUMAN	131	3	18559	94.44783715012721	0.9995648053579297	0.5768246195539786	25.20842440489166
INTERPRO	IPR003294:Interleukin-1, alpha/beta	2	1.5037593984962405	0.02086832657273757	IL1B_HUMAN, IL1A_HUMAN	131	3	18559	94.44783715012721	0.9995648053579297	0.5768246195539786	25.20842440489166
INTERPRO	IPR005999:Glycerol kinase	2	1.5037593984962405	0.02086832657273757	GLPK2_HUMAN, GLPK_HUMAN	131	3	18559	94.44783715012721	0.9995648053579297	0.5768246195539786	25.20842440489166
GOTERM_BP_DIRECT	GO:0001660~fever generation	2	1.5037593984962405	0.021815469354118367	IL1B_HUMAN, IL1A_HUMAN	124	3	16792	90.27956989247312	0.9999999999782059	0.4505103625270144	29.759650251635282
GOTERM_BP_DIRECT	GO:0046167~glycerol-3-phosphate biosynthetic process	2	1.5037593984962405	0.021815469354118367	GLPK2_HUMAN, GLPK_HUMAN	124	3	16792	90.27956989247312	0.9999999999782059	0.4505103625270144	29.759650251635282
KEGG_PATHWAY	hsa05134:Legionellosis	4	3.007518796992481	0.02223380484457361	GROA_HUMAN, IL1B_HUMAN, IL8_HUMAN, NFKB2_HUMAN	78	54	6879	6.532763532763533	0.9804508371130276	0.3007249789028712	24.092265003501957
INTERPRO	IPR008996:Cytokine, IL-1-like	3	2.2556390977443606	0.02231186235690699	FGF2_HUMAN, IL1B_HUMAN, IL1A_HUMAN	131	33	18559	12.879250520471896	0.999746763126843	0.5631295255548087	26.71291340392834
GOTERM_BP_DIRECT	GO:0045907~positive regulation of vasoconstriction	3	2.2556390977443606	0.02287368236890269	THAS_HUMAN, ICAM1_HUMAN, PGH2_HUMAN	124	32	16792	12.695564516129032	0.9999999999934666	0.45838107491385793	30.96676524847166
OMIM_DISEASE	145500~Blood pressure regulation QTL	2	1.5037593984962405	0.023240265914185695	RGS5_HUMAN, AT1B1_HUMAN	38	3	4740	83.1578947368421	0.807184315974073	0.807184315974073	21.60074833233605
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	30	22.55639097744361	0.02357506350631705	CO5A1_HUMAN, ALDR_HUMAN, GLPK_HUMAN, UROK_HUMAN, CO4A2_HUMAN, CATL1_HUMAN, TF_HUMAN, CYTC_HUMAN, WLS_HUMAN, GLPK2_HUMAN, G8JLL2_HUMAN, ICOSL_HUMAN, CD82_HUMAN, SYUG_HUMAN, IL1B_HUMAN, GDF15_HUMAN, NAMPT_HUMAN, BGH3_HUMAN, T132A_HUMAN, ITA1_HUMAN, ICAM1_HUMAN, AGAL_HUMAN, ACSL4_HUMAN, MYO1D_HUMAN, CATZ_HUMAN, CATB_HUMAN, RAC2_HUMAN, CADH6_HUMAN, TIMP1_HUMAN, AT1B1_HUMAN	131	2811	18224	1.4846798699764556	0.9860248549544539	0.2799956805646171	25.441768093494076
UP_KEYWORDS	Protease	9	6.7669172932330826	0.024136246216160683	MMP1_HUMAN, CATZ_HUMAN, CATB_HUMAN, UROK_HUMAN, PAPP1_HUMAN, CATL1_HUMAN, OTUB2_HUMAN, MMP3_HUMAN, CATS_HUMAN	133	544	20581	2.560108911985847	0.9969434083590246	0.23141375110534879	27.001491532529286
UP_KEYWORDS	Chemotaxis	4	3.007518796992481	0.024561835933779273	VGFR1_HUMAN, IL8_HUMAN, CCL20_HUMAN, CXCL5_HUMAN	133	97	20581	6.381210758855902	0.9972436194209986	0.22605446480904245	27.410532175856805
BIOCARTA	h_lymPathway:Adhesion and Diapedesis of Lymphocytes	3	2.2556390977443606	0.026132010897624732	ICAM1_HUMAN, IL8_HUMAN, IL1A_HUMAN	31	14	1625	11.232718894009217	0.9484759280859004	0.9484759280859004	25.93048544739508
GOTERM_MF_DIRECT	GO:0004879~RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	3	2.2556390977443606	0.026973891724601674	ESR1_HUMAN, NR4A2_HUMAN, AHR_HUMAN	121	36	16881	11.62603305785124	0.9998280253565117	0.5143887923341808	30.821036793388245
GOTERM_BP_DIRECT	GO:0006641~triglyceride metabolic process	3	2.2556390977443606	0.027052515929544545	GLPK2_HUMAN, GLPK_HUMAN, ACSL4_HUMAN	124	35	16792	11.6073732718894	0.9999999999999446	0.5082896643280375	35.54614778793429
UP_KEYWORDS	Mitogen	3	2.2556390977443606	0.02716585016704603	FGF2_HUMAN, IL1B_HUMAN, IL1A_HUMAN	133	40	20581	11.605827067669173	0.9985371582023275	0.23812587642351135	29.867599176914716
INTERPRO	IPR018483:Carbohydrate kinase, FGGY, conserved site	2	1.5037593984962405	0.027727947047810134	GLPK2_HUMAN, GLPK_HUMAN	131	4	18559	70.83587786259542	0.9999670296518101	0.6086577975383316	32.11105988778039
